State,Parliamentary Constituency,,,Winner,,,,Runner-up,,,,Margin
,No.,Name,Type,Candidate,Party,,Votes,Candidate,Party,,Votes,
,18,Jadavpur,GEN,Sujan Chakraborty,,Communist Party of India (Marxist),"5,05,396",Krishna Bose,,All India Trinamool Congress,"4,15,728","89,668"
,19,Barrackpore,GEN,Tarit Baran Topdar,,Communist Party of India (Marxist),"4,43,048",Arjun Singh,,All India Trinamool Congress,"2,77,977","1,65,071"
,20,Dum Dum,GEN,Amitava Nandy,,Communist Party of India (Marxist),"6,19,325",Tapan Sikdar,,Bharatiya Janata Party,"5,21,073","98,252"
,21,Calcutta North West,GEN,Sudhangshu Seal,,Communist Party of India (Marxist),"1,51,772",Subrata Mukherjee,,All India Trinamool Congress,"1,08,768","43,004"
,22,Calcutta North East,GEN,Mohammed Salim,,Communist Party of India (Marxist),"2,84,427",Ajit Kumar Panja,,All India Trinamool Congress,"2,10,647","73,780"
,23,Calcutta South,GEN,Mamata Banerjee,,All India Trinamool Congress,"3,93,561",Rabin Deb,,Communist Party of India (Marxist),"2,95,132","98,429"
,24,Howrah,GEN,Swadesh Chakraborty,,Communist Party of India (Marxist),"4,89,444",Bikram Sarkar,,All India Trinamool Congress,"2,42,507","2,46,937"
,25,Uluberia,GEN,Hannan Mollah,,Communist Party of India (Marxist),"4,24,749",Rajib Banerjee,,All India Trinamool Congress,"2,72,634","1,52,115"
,26,Serampore,GEN,Santasri Chatterjee,,Communist Party of India (Marxist),"4,04,082",Akbar Ali Khandoker,,All India Trinamool Congress,"2,72,634","1,31,448"
,27,Hooghly,GEN,Rupchand Pal,,Communist Party of India (Marxist),"4,96,890",Indrani Mukherjee,,All India Trinamool Congress,"3,29,924","1,66,966"
,28,Arambagh,GEN,Anil Basu,,Communist Party of India (Marxist),"7,44,464",Swapan Kumar Nandi,,Bharatiya Janata Party,"1,51,962","5,92,502"
,29,Panskura,GEN,Gurudas Dasgupta,,Communist Party of India,"5,41,513",Hema Choubey,,All India Trinamool Congress,"2,62,035","2,79,478"
,30,Tamluk,GEN,Lakshman Chandra Seth,,Communist Party of India (Marxist),"5,07,228",Suvendu Adhikari,,All India Trinamool Congress,"4,49,848","57,380"
,31,Contai,GEN,Prasanta Pradhan,,Communist Party of India (Marxist),"4,64,743",Nitish Sengupta,,All India Trinamool Congress,"4,05,553","59,190"
,32,Midnapore,GEN,Prabodh Panda,,Communist Party of India,"4,80,034",Rahul Sinha,,Bharatiya Janata Party,"3,19,274","1,60,760"
,33,Jhargram,(ST),Rupchand Murmu,,Communist Party of India (Marxist),"5,09,045",Nityananda Hembram,,All India Trinamool Congress,"1,57,702","3,51,343"
,34,Purulia,GEN,Bir Singh Mahato,,All India Forward Bloc,"3,41,057",Shantiram Mahato,,Indian National Congress,"1,95,339","1,45,718"
,35,Bankura,GEN,Basudeb Acharia,,Communist Party of India (Marxist),"4,17,798",Deb Prasad Kundu,,All India Trinamool Congress,"1,87,469","2,30,329"
,36,Vishnupur,(SC),Susmita Bauri,,Communist Party of India (Marxist),"5,18,507",Janardan Saha,,All India Trinamool Congress,"1,86,678","3,31,829"
,37,Durgapur,(SC),Sunil Khan,,Communist Party of India (Marxist),"5,05,250",Shib Narayan Saha,,Bharatiya Janata Party,"2,27,742","2,77,508"
,38,Asansol,GEN,Bikash Chowdhury,,Communist Party of India (Marxist),"3,69,832",Moloy Ghatak,,All India Trinamool Congress,"2,45,514","1,24,318"
,39,Burdwan,GEN,Nikhilananda Sar,,Communist Party of India (Marxist),"6,73,091",Anindya Gopal Mitra,,Bharatiya Janata Party,"2,01,740","4,71,351"
,40,Katwa,GEN,Mahboob Zahedi,,Communist Party of India (Marxist),"4,94,716",Sultan Ahmed,,All India Trinamool Congress,351367,"143,349"
,41,Bolpur,GEN,Somnath Chatterjee,,Communist Party of India (Marxist),"5,04,836",Nirmal Kumar Maji,,All India Trinamool Congress,"1,94,531","3,10,305"
,42,Birbhum,(SC),Ram Chandra Dome,,Communist Party of India (Marxist),"3,72,294",Gopal Chandra Das,,Indian National Congress,"1,80,682","1,91,612"
