Year,State,Constituency_No,Constituency_Name,Constituency_Type,Winner_Candidate,Winner_Party,Winner_Votes,Winner_Percentage,Runner_up_Candidate,Runner_up_Party,Runner_up_Votes,Runner_up_Percentage,Margin_Votes,Status,Margin_Percentage,Victory_Category,Coalition_Block,Runner_Up_Ratio,Prev_Winner_Party,Seat_Flip_Status,Incumbent_Hold_Count
2019,Tamil Nadu,31,Sivaganga,GEN,Karti P Chidambaram,INC,566104.0,70.77,H. Raja,BJP,233860.0,29.23,332244.0,Result Declared,41.53,Landslide,UPA / I.N.D.I.A.,0.4131,AIADMK,1.0,0
2019,Tamil Nadu,32,Madurai,GEN,S. Venkatesan,CPI(M),447075.0,59.23,Raj Satyen V. V. R.,AIADMK,307680.0,40.77,139395.0,Result Declared,18.47,Landslide,UPA / I.N.D.I.A.,0.6882,AIADMK,1.0,0
2019,Tamil Nadu,33,Theni,GEN,P. Raveendranath Kumar,AIADMK,504813.0,54.11,E. V. K. S. Elangovan,INC,428120.0,45.89,76693.0,Result Declared,8.22,Comfortable,Others / Regional,0.8481,AIADMK,0.0,1
2019,Tamil Nadu,34,Virudhunagar,GEN,Manickam Tagore,INC,470883.0,59.82,Alagarsamy,Desiya Murpokku Dravida Kazhagam,316329.0,40.18,154554.0,Result Declared,19.63,Landslide,UPA / I.N.D.I.A.,0.6718,AIADMK,1.0,0
2019,Tamil Nadu,35,Ramanathapuram,GEN,Navaskani,IUML,469943.0,57.82,Nainar Nagendran,BJP,342821.0,42.18,127122.0,Result Declared,15.64,Landslide,UPA / I.N.D.I.A.,0.7295,AIADMK,1.0,0
2019,Tamil Nadu,36,Thoothukudi,GEN,Kanimozhi,DMK,563143.0,72.28,Tamilisai Soundararajan,BJP,215934.0,27.72,347209.0,Result Declared,44.57,Landslide,UPA / I.N.D.I.A.,0.3834,AIADMK,1.0,0
2019,Tamil Nadu,37,Tenkasi,GEN,Dhanush M. Kumar,DMK,476156.0,57.23,K. Krishnasamy,AIADMK,355870.0,42.77,120286.0,Result Declared,14.46,Comfortable,UPA / I.N.D.I.A.,0.7474,AIADMK,1.0,0
2019,Tamil Nadu,38,Tirunelveli,GEN,S. Gnanathiraviam,DMK,522623.0,60.79,P. H. Paul Manoj Pandian,AIADMK,337166.0,39.21,185457.0,Result Declared,21.57,Landslide,UPA / I.N.D.I.A.,0.6451,AIADMK,1.0,0
2019,Tamil Nadu,39,Kanyakumari,GEN,H. Vasanthakumar,INC,627235.0,63.07,Pon Radhakrishnan,BJP,367302.0,36.93,259933.0,Result Declared,26.14,Landslide,UPA / I.N.D.I.A.,0.5856,BJP,1.0,0
2019,Telangana,1,Adilabad,ST,Soyam Bapu Rao,BJP,377374.0,54.21,Godam Nagesh,TRS,318814.0,45.79,58560.0,Result Declared,8.41,Comfortable,NDA,0.8448,,,0
2019,Telangana,2,Peddapalli,SC,Venkatesh Netha Borlakunta,TRS,441321.0,56.04,Agam Chandrasekhar,INC,346141.0,43.96,95180.0,Result Declared,12.09,Comfortable,Others / Regional,0.7843,,,0
2019,Telangana,3,Karimnagar,GEN,Bandi Sanjay Kumar,BJP,498276.0,54.93,Boianapalli Vinod Kumar,TRS,408768.0,45.07,89508.0,Result Declared,9.87,Comfortable,NDA,0.8204,,,0
2019,Telangana,4,Nizamabad,GEN,Arvind Dharmapuri,BJP,480584.0,53.98,Kalvakuntla Kavitha,TRS,409709.0,46.02,70875.0,Result Declared,7.96,Comfortable,NDA,0.8525,,,0
2019,Telangana,5,Zahirabad,GEN,B. B. Patil,TRS,434244.0,50.36,Madan Mohan Rao,INC,428015.0,49.64,6229.0,Result Declared,0.72,Tight / Close Contest,Others / Regional,0.9857,,,0
2019,Telangana,6,Medak,GEN,Kotha Prabhakar Reddy,TRS,596048.0,68.07,Anil Kumar Gali,INC,279621.0,31.93,316427.0,Result Declared,36.14,Landslide,Others / Regional,0.4691,,,0
2019,Telangana,7,Malkajgiri,GEN,Anumula Revanth Reddy,INC,603748.0,50.46,Marri Rajasekhar Reddy,TRS,592829.0,49.54,10919.0,Result Declared,0.91,Tight / Close Contest,UPA / I.N.D.I.A.,0.9819,,,0
2019,Telangana,8,Secunderabad,GEN,G. Kishan Reddy,BJP,384780.0,54.39,Talasani Sai Kiran Yadav,TRS,322666.0,45.61,62114.0,Result Declared,8.78,Comfortable,NDA,0.8386,,,0
2019,Telangana,9,Hyderabad,GEN,Asaduddin Owaisi,AIMIM,517471.0,68.74,Bhagavanth Rao,BJP,235285.0,31.26,282186.0,Result Declared,37.49,Landslide,Others / Regional,0.4547,,,0
2019,Telangana,10,Chevella,GEN,G. Ranjith Reddy,TRS,528148.0,50.69,Konda Vishweshwar Reddy,INC,513831.0,49.31,14317.0,Result Declared,1.37,Tight / Close Contest,Others / Regional,0.9729,,,0
2019,Telangana,11,Mahbubnagar,GEN,Manne Srinivas Reddy,TRS,411402.0,55.22,D. K. Aruna,BJP,333573.0,44.78,77829.0,Result Declared,10.45,Comfortable,Others / Regional,0.8108,,,0
2019,Telangana,12,Nagarkurnool,SC,Pothuganti Ramulu,TRS,499672.0,61.72,Mallu Ravi,INC,309924.0,38.28,189748.0,Result Declared,23.44,Landslide,Others / Regional,0.6203,,,0
2019,Telangana,13,Nalgonda,GEN,Nalamada Uttam Kumar Reddy,INC,526028.0,51.25,Vemireddy Narasimha Reddy,TRS,500346.0,48.75,25682.0,Result Declared,2.5,Tight / Close Contest,UPA / I.N.D.I.A.,0.9512,,,0
2019,Telangana,14,Bhongir,GEN,Komatireddy Venkat Reddy,INC,532795.0,50.25,Boora Narsaiah Goud,TRS,527576.0,49.75,5219.0,Result Declared,0.49,Tight / Close Contest,UPA / I.N.D.I.A.,0.9902,,,0
2019,Telangana,15,Warangal,SC,Dayakar Pasunoori,TRS,612498.0,70.02,Dommati Sambaiah,INC,262200.0,29.98,350298.0,Result Declared,40.05,Landslide,Others / Regional,0.4281,,,0
2019,Telangana,16,Mahabubabad,ST,Kavitha Maloth,TRS,462109.0,59.43,Balaram Naik Porika,INC,315446.0,40.57,146663.0,Result Declared,18.86,Landslide,Others / Regional,0.6826,,,0
2019,Telangana,17,Khammam,GEN,Nama Nageswara Rao,TRS,567459.0,58.69,Renuka Chowdhury,INC,399397.0,41.31,168062.0,Result Declared,17.38,Landslide,Others / Regional,0.7038,,,0
2019,Tripura,1,Tripura West,GEN,Pratima Bhowmik,BJP,573532.0,68.17,Subal Bhowmick,INC,267843.0,31.83,305689.0,Result Declared,36.33,Landslide,NDA,0.467,CPI(M),1.0,0
2019,Tripura,2,Tripura East,ST,Rebati Tripura,BJP,482126.0,63.44,Pragya Deb Burman,INC,277836.0,36.56,204290.0,Result Declared,26.88,Landslide,NDA,0.5763,CPI(M),1.0,0
2019,Uttar Pradesh,1,Saharanpur,GEN,Haji Fazlur Rehman,BSP,514139.0,51.11,Raghav Lakhanpal,BJP,491722.0,48.89,22417.0,Result Declared,2.23,Tight / Close Contest,Others / Regional,0.9564,BJP,1.0,0
2019,Uttar Pradesh,2,Kairana,GEN,Pradeep Kumar Choudhary,BJP,566961.0,54.42,Begum Tabassum Hasan,SP,474801.0,45.58,92160.0,Result Declared,8.85,Comfortable,NDA,0.8374,BJP,0.0,1
2019,Uttar Pradesh,3,Muzaffarnagar,GEN,Sanjeev Kumar Balyan,BJP,573780.0,50.29,Ajit Singh,RLD,567254.0,49.71,6526.0,Result Declared,0.57,Tight / Close Contest,NDA,0.9886,BJP,0.0,1
2019,Uttar Pradesh,4,Bijnor,GEN,Malook Nagar,BSP,561045.0,53.32,Bharatendra Singh,BJP,491104.0,46.68,69941.0,Result Declared,6.65,Comfortable,Others / Regional,0.8753,BJP,1.0,0
2019,Uttar Pradesh,5,Nagina,SC,Girish Chandra,BSP,568378.0,58.6,Yashwant Singh,BJP,401546.0,41.4,166832.0,Result Declared,17.2,Landslide,Others / Regional,0.7065,BJP,1.0,0
2019,Uttar Pradesh,6,Moradabad,GEN,S. T. Hasan,SP,649416.0,54.08,Kunwar Sarvesh Kumar Singh,BJP,551538.0,45.92,97878.0,Result Declared,8.15,Comfortable,UPA / I.N.D.I.A.,0.8493,BJP,1.0,0
2019,Uttar Pradesh,7,Rampur,GEN,Azam Khan,SP,559177.0,55.45,Jaya Prada,BJP,449180.0,44.55,109997.0,Result Declared,10.91,Comfortable,UPA / I.N.D.I.A.,0.8033,BJP,1.0,0
2019,Uttar Pradesh,8,Sambhal,GEN,Shafiqur Rehman Barq,SP,658006.0,57.66,Parameshwar Lal Saini,BJP,483180.0,42.34,174826.0,Result Declared,15.32,Landslide,UPA / I.N.D.I.A.,0.7343,BJP,1.0,0
2019,Uttar Pradesh,9,Amroha,GEN,Kunwar Danish Ali,BSP,601082.0,52.78,Kanwar Singh Tanwar,BJP,537834.0,47.22,63248.0,Result Declared,5.55,Comfortable,Others / Regional,0.8948,BJP,1.0,0
2019,Uttar Pradesh,10,Meerut,GEN,Rajendra Agrawal,BJP,586184.0,50.2,Hazi Mohammad Yakoob,BSP,581455.0,49.8,4729.0,Result Declared,0.41,Tight / Close Contest,NDA,0.9919,BJP,0.0,2
2019,Uttar Pradesh,11,Baghpat,GEN,Satya Pal Singh,BJP,525789.0,51.14,Jayant Chaudhary,RLD,502287.0,48.86,23502.0,Result Declared,2.29,Tight / Close Contest,NDA,0.9553,BJP,0.0,1
2019,Uttar Pradesh,12,Ghaziabad,GEN,General Vijay Kumar Singh,BJP,944503.0,68.07,Suresh Bansal,SP,443003.0,31.93,501500.0,Result Declared,36.14,Landslide,NDA,0.469,BJP,0.0,2
2019,Uttar Pradesh,13,Gautam Buddh Nagar,GEN,Mahesh Sharma,BJP,830812.0,62.72,Satveer Singh Gurjar,BSP,493890.0,37.28,336922.0,Result Declared,25.43,Landslide,NDA,0.5945,BJP,0.0,1
2019,Uttar Pradesh,14,Bulandshahr,SC,Bhola Singh,BJP,681321.0,63.52,Yogesh Verma,BSP,391264.0,36.48,290057.0,Result Declared,27.04,Landslide,NDA,0.5743,BJP,0.0,1
2019,Uttar Pradesh,15,Aligarh,GEN,Satish Kumar Gautam,BJP,656215.0,60.58,Ajeet Baliyan,BSP,426954.0,39.42,229261.0,Result Declared,21.17,Landslide,NDA,0.6506,BJP,0.0,1
2019,Uttar Pradesh,16,Hathras,SC,Rajvir Singh Diler,BJP,684299.0,61.74,Ram Ji Lal Suman,SP,424091.0,38.26,260208.0,Result Declared,23.48,Landslide,NDA,0.6197,BJP,0.0,1
2019,Uttar Pradesh,17,Mathura,GEN,Hema Malini,BJP,671293.0,63.99,Kunwar Narendra Singh,RLD,377822.0,36.01,293471.0,Result Declared,27.97,Landslide,NDA,0.5628,BJP,0.0,1
2019,Uttar Pradesh,18,Agra,SC,Satya Pal Singh Baghel,BJP,646875.0,59.77,Manoj Kumar Soni,BSP,435329.0,40.23,211546.0,Result Declared,19.55,Landslide,NDA,0.673,BJP,0.0,2
2019,Uttar Pradesh,19,Fatehpur Sikri,GEN,Rajkumar Chahar,BJP,667147.0,79.5,Raj Babbar,INC,172082.0,20.5,495065.0,Result Declared,58.99,Landslide,NDA,0.2579,BJP,0.0,1
2019,Uttar Pradesh,20,Firozabad,GEN,Chandra Sen Jadon,BJP,495819.0,51.49,Akshay Yadav,SP,467038.0,48.51,28781.0,Result Declared,2.99,Tight / Close Contest,NDA,0.942,SP,1.0,0
2019,Uttar Pradesh,21,Mainpuri,GEN,Mulayam Singh Yadav,SP,524926.0,54.94,Prem Singh Shakya,BJP,430537.0,45.06,94389.0,Result Declared,9.88,Comfortable,UPA / I.N.D.I.A.,0.8202,SP,0.0,2
2019,Uttar Pradesh,22,Etah,GEN,Rajveer Singh,BJP,545348.0,56.34,Devendra Singh Yadav,SP,422678.0,43.66,122670.0,Result Declared,12.67,Comfortable,NDA,0.7751,BJP,0.0,1
2019,Uttar Pradesh,23,Badaun,GEN,Sanghmitra Maurya,BJP,511352.0,50.92,Dharmendra Yadav,SP,492898.0,49.08,18454.0,Result Declared,1.84,Tight / Close Contest,NDA,0.9639,SP,1.0,0
2019,Uttar Pradesh,24,Aonla,GEN,Dharmendra Kashyap,BJP,537675.0,55.91,Ruchi Veera,BSP,423932.0,44.09,113743.0,Result Declared,11.83,Comfortable,NDA,0.7885,BJP,0.0,2
2019,Uttar Pradesh,25,Bareilly,GEN,Santosh Kumar Gangwar,BJP,565270.0,58.68,Bhagwat Saran Gangwar,SP,397988.0,41.32,167282.0,Result Declared,17.37,Landslide,NDA,0.7041,BJP,0.0,1
2019,Uttar Pradesh,26,Pilibhit,GEN,Varun Gandhi,BJP,704549.0,61.08,Hemraj Verma,SP,448922.0,38.92,255627.0,Result Declared,22.16,Landslide,NDA,0.6372,BJP,0.0,2
2019,Uttar Pradesh,27,Shahjahanpur,SC,Arun Kumar Sagar,BJP,688990.0,62.1,Amar Chandra Jauhar,BSP,420572.0,37.9,268418.0,Result Declared,24.19,Landslide,NDA,0.6104,BJP,0.0,1
2019,Uttar Pradesh,28,Kheri,GEN,Ajay Kumar Mishra,BJP,609589.0,60.94,Purvi Verma,SP,390782.0,39.06,218807.0,Result Declared,21.87,Landslide,NDA,0.6411,BJP,0.0,1
2019,Uttar Pradesh,29,Dhaurahra,GEN,Rekha Verma,BJP,512905.0,59.28,Arshad Iliyas Siddiqui,BSP,352294.0,40.72,160611.0,Result Declared,18.56,Landslide,NDA,0.6869,BJP,0.0,1
2019,Uttar Pradesh,30,Sitapur,GEN,Rajesh Verma,BJP,514528.0,55.43,Nakul Dubey,BSP,413695.0,44.57,100833.0,Result Declared,10.86,Comfortable,NDA,0.804,BJP,0.0,1
2019,Uttar Pradesh,31,Hardoi,SC,Jai Prakash Rawat,BJP,568143.0,56.6,Usha Verma,SP,435669.0,43.4,132474.0,Result Declared,13.2,Comfortable,NDA,0.7668,BJP,0.0,1
2019,Uttar Pradesh,32,Misrikh,SC,Ashok Kumar Rawat,BJP,534429.0,55.2,Neelu Satyarthi,BSP,433757.0,44.8,100672.0,Result Declared,10.4,Comfortable,NDA,0.8116,BJP,0.0,1
2019,Uttar Pradesh,33,Unnao,GEN,Sakshi Maharaj,BJP,703507.0,69.93,Arun Shankar Shukla,SP,302551.0,30.07,400956.0,Result Declared,39.85,Landslide,NDA,0.4301,BJP,0.0,1
2019,Uttar Pradesh,34,Mohanlalganj,SC,Kaushal Kishore,BJP,629748.0,53.86,C. L. Verma,BSP,539519.0,46.14,90229.0,Result Declared,7.72,Comfortable,NDA,0.8567,BJP,0.0,1
2019,Uttar Pradesh,35,Lucknow,GEN,Rajnath Singh,BJP,633026.0,68.9,Poonam Sinha,SP,285724.0,31.1,347302.0,Result Declared,37.8,Landslide,NDA,0.4514,BJP,0.0,3
2019,Uttar Pradesh,36,Rae Bareli,GEN,Sonia Gandhi,INC,534918.0,59.26,Dinesh Pratap Singh,BJP,367740.0,40.74,167178.0,Result Declared,18.52,Landslide,UPA / I.N.D.I.A.,0.6875,INC,0.0,2
2019,Uttar Pradesh,37,Amethi,GEN,Smriti Irani,BJP,468514.0,53.13,Rahul Gandhi,INC,413394.0,46.87,55120.0,Result Declared,6.25,Comfortable,NDA,0.8824,INC,1.0,0
2019,Uttar Pradesh,38,Sultanpur,GEN,Maneka Gandhi,BJP,459196.0,50.8,Chandrabhadra Singh,BSP,444670.0,49.2,14526.0,Result Declared,1.61,Tight / Close Contest,NDA,0.9684,BJP,0.0,1
2019,Uttar Pradesh,39,Pratapgarh,GEN,Sangam Lal Gupta,BJP,436291.0,57.8,Ashok Tripathi,BSP,318539.0,42.2,117752.0,Result Declared,15.6,Landslide,NDA,0.7301,AD(S),1.0,0
2019,Uttar Pradesh,40,Farrukhabad,GEN,Mukesh Rajput,BJP,569880.0,62.07,Manoj Agarwal,BSP,348178.0,37.93,221702.0,Result Declared,24.15,Landslide,NDA,0.611,BJP,0.0,1
2019,Uttar Pradesh,41,Etawah,SC,Ram Shankar Katheria,BJP,522119.0,53.29,Kamlesh Kumar Katheria,SP,457682.0,46.71,64437.0,Result Declared,6.58,Comfortable,NDA,0.8766,BJP,0.0,1
2019,Uttar Pradesh,42,Kannauj,GEN,Subrat Pathak,BJP,563087.0,50.55,Dimple Yadav,SP,550734.0,49.45,12353.0,Result Declared,1.11,Tight / Close Contest,NDA,0.9781,SP,1.0,0
2019,Uttar Pradesh,43,Kanpur Urban,GEN,Satyadev Pachauri,BJP,468937.0,59.97,Sriprakash Jaiswal,INC,313003.0,40.03,155934.0,Result Declared,19.94,Landslide,NDA,0.6675,BJP,0.0,1
2019,Uttar Pradesh,44,Akbarpur,GEN,Devendra Singh Bhole,BJP,581282.0,65.5,Nisha Sachan,BSP,306140.0,34.5,275142.0,Result Declared,31.0,Landslide,NDA,0.5267,BJP,0.0,1
2019,Uttar Pradesh,45,Jalaun,SC,Bhanu Pratap Singh Verma,BJP,581763.0,57.88,Ajay Singh 'Pankaj',BSP,423386.0,42.12,158377.0,Result Declared,15.76,Landslide,NDA,0.7278,BJP,0.0,1
2019,Uttar Pradesh,46,Jhansi,GEN,Anurag Sharma,BJP,809272.0,64.59,Shyam Sundar Singh Yadav,SP,443589.0,35.41,365683.0,Result Declared,29.19,Landslide,NDA,0.5481,BJP,0.0,1
2019,Uttar Pradesh,47,Hamirpur,GEN,Pushpendra Singh Chandel,BJP,575122.0,63.79,Dilip Kumar Singh,BSP,326470.0,36.21,248652.0,Result Declared,27.58,Landslide,NDA,0.5677,BJP,0.0,1
2019,Uttar Pradesh,48,Banda,GEN,R. K. Singh Patel,BJP,477926.0,53.29,Shyama Charan Gupta,SP,418988.0,46.71,58938.0,Result Declared,6.57,Comfortable,NDA,0.8767,BJP,0.0,1
2019,Uttar Pradesh,49,Fatehpur,GEN,Niranjan Jyoti,BJP,566040.0,60.61,Sukhdev Prasad Verma,BSP,367835.0,39.39,198205.0,Result Declared,21.22,Landslide,NDA,0.6498,BJP,0.0,1
2019,Uttar Pradesh,50,Kaushambi,SC,Vinod Kumar Sonkar,BJP,383009.0,52.66,Indrajit Saroj,SP,344287.0,47.34,38722.0,Result Declared,5.32,Comfortable,NDA,0.8989,BJP,0.0,1
2019,Uttar Pradesh,51,Phulpur,GEN,Keshari Devi Patel,BJP,544701.0,59.37,Pandhari Yadav,SP,372733.0,40.63,171968.0,Result Declared,18.74,Landslide,NDA,0.6843,BJP,0.0,1
2019,Uttar Pradesh,52,Allahabad,GEN,Rita Bahuguna Joshi,BJP,494454.0,61.45,Rajendra Patel,SP,310179.0,38.55,184275.0,Result Declared,22.9,Landslide,NDA,0.6273,BJP,0.0,1
2019,Uttar Pradesh,53,Barabanki,SC,Upendra Singh Rawat,BJP,535917.0,55.73,Ram Sagar Rawat,SP,425777.0,44.27,110140.0,Result Declared,11.45,Comfortable,NDA,0.7945,BJP,0.0,1
2019,Uttar Pradesh,54,Faizabad,GEN,Lallu Singh,BJP,529021.0,53.3,Anand Sen Yadav,SP,463544.0,46.7,65477.0,Result Declared,6.6,Comfortable,NDA,0.8762,BJP,0.0,1
2019,Uttar Pradesh,55,Ambedkar Nagar,GEN,Ritesh Pandey,BSP,564118.0,54.64,Mukut Bihari Verma,BJP,468238.0,45.36,95880.0,Result Declared,9.29,Comfortable,Others / Regional,0.83,BJP,1.0,0
2019,Uttar Pradesh,56,Bahraich,SC,Akshaybara Lal Gaud,BJP,525982.0,56.97,Shabbir Balmiki,SP,397230.0,43.03,128752.0,Result Declared,13.95,Comfortable,NDA,0.7552,BJP,0.0,1
2019,Uttar Pradesh,57,Kaiserganj,GEN,Brij Bhushan Sharan Singh,BJP,581358.0,64.52,Chandradev Ram Yadav,BSP,319757.0,35.48,261601.0,Result Declared,29.03,Landslide,NDA,0.55,BJP,0.0,1
2019,Uttar Pradesh,58,Shrawasti,GEN,Ram Shiromani Verma,BSP,441771.0,50.3,Daddan Mishra,BJP,436451.0,49.7,5320.0,Result Declared,0.61,Tight / Close Contest,Others / Regional,0.988,BJP,1.0,0
2019,Uttar Pradesh,59,Gonda,GEN,Kirti Vardhan Singh,BJP,508190.0,59.79,Pandit Singh,SP,341830.0,40.21,166360.0,Result Declared,19.57,Landslide,NDA,0.6726,BJP,0.0,1
2019,Uttar Pradesh,60,Domariyaganj,GEN,Jagdambika Pal,BJP,492253.0,55.99,Aftab Alam,BSP,386932.0,44.01,105321.0,Result Declared,11.98,Comfortable,NDA,0.786,BJP,0.0,1
2019,Uttar Pradesh,61,Basti,GEN,Harish Dwivedi,BJP,471162.0,51.66,Ram Prasad Chaudhary,BSP,440808.0,48.34,30354.0,Result Declared,3.33,Tight / Close Contest,NDA,0.9356,BJP,0.0,1
2019,Uttar Pradesh,62,Sant Kabir Nagar,GEN,Praveen Kumar Nishad,BJP,467543.0,51.99,Bhishma Shankar Tiwari,BSP,431794.0,48.01,35749.0,Result Declared,3.98,Tight / Close Contest,NDA,0.9235,BJP,0.0,1
2019,Uttar Pradesh,63,Maharajganj,GEN,Pankaj Choudhary,BJP,726349.0,65.3,Akhilesh Kumar Singh,SP,385925.0,34.7,340424.0,Result Declared,30.61,Landslide,NDA,0.5313,BJP,0.0,1
2019,Uttar Pradesh,64,Gorakhpur,GEN,Ravi Kishan,BJP,717122.0,63.32,Rambhual Nishad,SP,415458.0,36.68,301664.0,Result Declared,26.64,Landslide,NDA,0.5793,BJP,0.0,2
2019,Uttar Pradesh,65,Kushi Nagar,GEN,Vijay Kumar Dubey,BJP,597039.0,69.71,Nathuni Prasad Kushwaha,SP,259479.0,30.29,337560.0,Result Declared,39.41,Landslide,NDA,0.4346,BJP,0.0,1
2019,Uttar Pradesh,66,Deoria,GEN,Ramapati Ram Tripathi,BJP,580644.0,63.71,Binod Kumar Jaiswal,BSP,330713.0,36.29,249931.0,Result Declared,27.42,Landslide,NDA,0.5696,BJP,0.0,1
2019,Uttar Pradesh,67,Bansgaon,SC,Kamlesh Paswan,BJP,546673.0,58.16,Sadal Prasad,BSP,393205.0,41.84,153468.0,Result Declared,16.33,Landslide,NDA,0.7193,BJP,0.0,2
2019,Uttar Pradesh,68,Lalganj,SC,Sangeeta Azad,BSP,518820.0,59.22,Neelam Sonkar,BJP,357223.0,40.78,161597.0,Result Declared,18.45,Landslide,Others / Regional,0.6885,BJP,1.0,0
2019,Uttar Pradesh,69,Azamgarh,GEN,Akhilesh Yadav,SP,621578.0,63.21,Dinesh Lal Yadav 'Nirahua',BJP,361704.0,36.79,259874.0,Result Declared,26.43,Landslide,UPA / I.N.D.I.A.,0.5819,SP,0.0,1
2019,Uttar Pradesh,70,Ghosi,GEN,Atul Rai,BSP,573829.0,55.98,Harinarayan Rajbhar,BJP,451261.0,44.02,122568.0,Result Declared,11.96,Comfortable,Others / Regional,0.7864,BJP,1.0,0
2019,Uttar Pradesh,71,Salempur,GEN,Ravindra Kushawaha,BJP,467241.0,56.84,R. S. Kushwaha,BSP,354764.0,43.16,112477.0,Result Declared,13.68,Comfortable,NDA,0.7593,BJP,0.0,1
2019,Uttar Pradesh,72,Ballia,GEN,Virendra Singh Mast,BJP,469114.0,50.84,Sanatan Pandey,SP,453595.0,49.16,15519.0,Result Declared,1.68,Tight / Close Contest,NDA,0.9669,BJP,0.0,1
2019,Uttar Pradesh,73,Jaunpur,GEN,Shyam Singh Yadav,BSP,521128.0,54.21,Krishna Pratap,BJP,440192.0,45.79,80936.0,Result Declared,8.42,Comfortable,Others / Regional,0.8447,BJP,1.0,0
2019,Uttar Pradesh,74,Machhlishahr,SC,B. P. Saroj,BJP,488397.0,50.01,Tribhuvan Ram,BSP,488216.0,49.99,181.0,Result Declared,0.02,Tight / Close Contest,NDA,0.9996,BJP,0.0,1
2019,Uttar Pradesh,75,Ghazipur,GEN,Afzal Ansari,BSP,566082.0,55.89,Manoj Sinha,BJP,446690.0,44.11,119392.0,Result Declared,11.79,Comfortable,Others / Regional,0.7891,BJP,1.0,0
2019,Uttar Pradesh,76,Chandauli,GEN,Mahendra Nath Pandey,BJP,510733.0,50.69,Sanjay Singh Chauhan,SP,496774.0,49.31,13959.0,Result Declared,1.39,Tight / Close Contest,NDA,0.9727,BJP,0.0,1
2019,Uttar Pradesh,77,Varanasi,GEN,Narendra Modi,BJP,674664.0,77.56,Shalini Yadav,SP,195159.0,22.44,479505.0,Result Declared,55.13,Landslide,NDA,0.2893,BJP,0.0,2
2019,Uttar Pradesh,78,Bhadohi,GEN,Ramesh Chand Bind,BJP,510029.0,52.23,Rangnath Mishra,BSP,466414.0,47.77,43615.0,Result Declared,4.47,Tight / Close Contest,NDA,0.9145,BJP,0.0,1
2019,Uttar Pradesh,79,Mirzapur,GEN,Anupriya Patel,AD(S),591564.0,62.2,Ram Charitra Nishad,SP,359556.0,37.8,232008.0,Result Declared,24.39,Landslide,NDA,0.6078,AD(S),0.0,1
2019,Uttar Pradesh,80,Robertsganj,SC,Pakauri Lal,AD(S),447914.0,53.23,Bhai Lal,SP,393578.0,46.77,54336.0,Result Declared,6.46,Comfortable,NDA,0.8787,BJP,1.0,0
2019,Uttarakhand,1,Tehri Garhwal,GEN,Mala Rajya Laxmi Shah,BJP,565333.0,68.11,Pritam Singh,INC,264747.0,31.89,300586.0,Result Declared,36.21,Landslide,NDA,0.4683,BJP,0.0,1
2019,Uttarakhand,2,Garhwal,GEN,Tirath Singh Rawat,BJP,506980.0,71.28,Manish Khanduri,INC,204311.0,28.72,302669.0,Result Declared,42.55,Landslide,NDA,0.403,BJP,0.0,1
2019,Uttarakhand,3,Almora,SC,Ajay Tamta,BJP,444651.0,67.75,Pradeep Tamta,INC,211665.0,32.25,232986.0,Result Declared,35.5,Landslide,NDA,0.476,BJP,0.0,1
2019,Uttarakhand,4,Nainital-Udhamsingh Nagar,GEN,Ajay Bhatt,BJP,772195.0,64.07,Harish Rawat,INC,433099.0,35.93,339096.0,Result Declared,28.13,Landslide,NDA,0.5609,BJP,0.0,1
2019,Uttarakhand,5,Haridwar,GEN,Ramesh Pokhriyal,BJP,665674.0,62.06,Ambrish Kumar,INC,406945.0,37.94,258729.0,Result Declared,24.12,Landslide,NDA,0.6113,BJP,0.0,1
2019,West Bengal,1,Cooch Behar,SC,Nisith Pramanik,BJP,731594.0,51.92,Adhikari Paresh Chandra,TMC,677363.0,48.08,54231.0,Result Declared,3.85,Tight / Close Contest,NDA,0.9259,TMC,1.0,0
2019,West Bengal,2,Alipurduars,SC,John Barla,BJP,750804.0,59.7,Dasrath Tirkey,TMC,506815.0,40.3,243989.0,Result Declared,19.4,Landslide,NDA,0.675,TMC,1.0,0
2019,West Bengal,3,Jalpaiguri,SC,Jayanta Kumar Roy,BJP,760145.0,56.88,Bijoy Chandra Barman,TMC,576141.0,43.12,184004.0,Result Declared,13.77,Comfortable,NDA,0.7579,TMC,1.0,0
2019,West Bengal,4,Darjeeling,GEN,Raju Singh Bisht,BJP,750067.0,69.02,Amar Singh Rai,TMC,336624.0,30.98,413443.0,Result Declared,38.05,Landslide,NDA,0.4488,BJP,0.0,2
2019,West Bengal,5,Raiganj,GEN,Debasree Chaudhuri,BJP,511652.0,53.15,Kanaiyalal Agarwal,TMC,451078.0,46.85,60574.0,Result Declared,6.29,Comfortable,NDA,0.8816,CPI(M),1.0,0
2019,West Bengal,6,Balurghat,GEN,Sukanta Majumder,BJP,539317.0,51.59,Arpita Ghosh,TMC,506024.0,48.41,33293.0,Result Declared,3.18,Tight / Close Contest,NDA,0.9383,TMC,1.0,0
2019,West Bengal,7,Maldaha Uttar,GEN,Khagen Murmu,BJP,509524.0,54.51,Mausam Noor,TMC,425236.0,45.49,84288.0,Result Declared,9.02,Comfortable,NDA,0.8346,INC,1.0,0
